companyName,branchName,homepage,prefecture,address,phoneNumber,fax,mailAddress,category1,category2,site,source
株式会社ティエラコム,,,不明,北海道・富山県・石川県・福井県・岐阜県・愛知県・兵庫県・山口県・福岡県・熊本県・長崎県（全国149校） 岡山県（研修センター：カリヨンハウス）,078-371-1565,,staff@tierra-inc.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0475664003/nx1_rq0015577074/?fr=cp_s00700&list_disp_no=300&leadtc=n_ichiran_cst_n4_ttl
JR東日本スポーツ株式会社,,,東京都,〒170-0005 東京都豊島区南大塚3-33-1 JR大塚南口ビル7F,03-3980-8671,,jinji@jresports.jregroup.ne.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0515402011/nx1_rq0016448774/?fr=cp_s00700&list_disp_no=897&leadtc=n_ichiran_cst_n2_ttl
株式会社筑波進研,,,埼玉県,【本部】埼玉県さいたま市桜区下大久保780-1【教室】さいたま、上尾、蕨、戸田、川口、越谷、草加など埼玉県内に全36教室,048-840-161310001800,,saiyo@tsukuba-shinken.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0591178003/nx1_rq0015387763/?fr=cp_s00700&list_disp_no=1135&leadtc=n_ichiran_cst_n1_ttl
滝野川自動車株式会社 埼玉とだ自動車学校,,,埼玉県,,0120-88-5529 受付/9：00～18：00,,shimada@toda-drive.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1302700005/nx1_rq0015117791/?fr=cp_s00700&list_disp_no=947&leadtc=n_ichiran_cst_n2_ttl
株式会社エデューレエルシーエー ＬＣＡ国際小学校,,,神奈川県,神奈川県相模原市緑区橋本台3-7-1,042-771-6144,,recruit@lca.ed.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1327134003/nx1_rq0015112781/?fr=cp_s00700&list_disp_no=894&leadtc=n_ichiran_cst_n1_ttl
株式会社創造学園,,,不明,本部：兵庫県神戸市中央区磯辺通4-1-5 アンビシャスビル,078-262-0946,,saiyou@sozogakuen.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1331825002/nx1_rq0014970528/?fr=cp_s00700&list_disp_no=403&leadtc=n_ichiran_cst_n3_ttl
株式会社フュービック,,,東京都,本社/東京都新宿区百人町1-13-1◎,03-6279-1554,,relax_recruit@fubic.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1334725018/nx2_rq0015606337/?leadtc=ngen_tab-top_info
学校法人国際医療福祉大学,,,千葉県,●東京事務所／東京都港区南青山1-24-1 アミティ乃木坂 ●キャンパス／栃木県大田原市、神奈川県小田原市、福岡県福岡市・大川市、千葉県成田市,03-3475-5078,,jinji@iuhw.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1340689001/nx1_rq0015360303/?fr=cp_s00700&list_disp_no=958&leadtc=n_ichiran_cst_n1_ttl
株式会社広沢自動車学校,,,徳島県,徳島県徳島市南田宮2丁目4-3,088-631-0321,,works@hirosawa-ds.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1481245001/nx1_rq0015529402/?fr=cp_s00700&list_disp_no=149&leadtc=n_ichiran_cst_n4_ttl
株式会社 福岡ゼミナール,,,不明,福知山本校、舞鶴市内2校（本部・東地区本部）、綾部校,0120-19-1509,,fsemi-recruit@captain-moo.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1579066001/nx1_rq0015351374/?fr=cp_s00700&list_disp_no=512&leadtc=n_ichiran_cst_n1_ttl
株式会社アカデミー,,,栃木県,◆宇都宮総本社：栃木県宇都宮市新町1-2-9 ◆東京本社：東京都渋谷区恵比寿4-20-3 恵比寿ガーデンプレイスタワー18Ｆ ◆拠点：栃木県内全域64拠点,028-612-5615,,recruit@academy.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1612307002/nx2_rq0015764960/?leadtc=ngen_tab-top_info
株式会社シーフォレスト,,,東京都,渋谷区渋谷1丁目(本社),03-5766-6010,,h.watanabe@c-forest.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1895294001/nx1_rq0015016571/?fr=cp_s00700&list_disp_no=809&leadtc=n_ichiran_cst_n2_ttl
株式会社デジデリック,,,東京都,本社/港区南青山3-15-17-207◆台場ＯＡＧ/江東区青海2-5-10-3F◆乃木坂ＯＡＧ/港区南青山1-11-45-2Ｆ◆ＣＧプロダクション/渋谷区恵比寿南2-21-2,03-5778-9130,,recruit@digidelic.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1934096002/nx1_rq0014982215/?fr=cp_s00700&list_disp_no=808&leadtc=n_ichiran_cst_n3_ttl
協同組合経営情報システムズ,,,東京都,,03-5227-5680,,soumu@keieijyoho.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi1985942001/nx1_rq0015358764/?fr=cp_s00700&list_disp_no=2870&leadtc=n_ichiran_cst_n1_ttl
株式会社コロロ発達療育センター,,,東京都,■本部・杉並教室／東京都杉並区西荻北3-33-9 ■事務局・国分寺教室 ■横浜教室 ■郡山教室 ■名古屋教室 ■神戸教室 ■松山教室 ■熊本教室 ■福岡教室,03-3399-0510,,saiyou@kololo.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2017148001/nx1_rq0015365592/?fr=cp_s00700&list_disp_no=696&leadtc=n_ichiran_cst_n2_ttl
公立大学法人 国際教養大学,,,不明,秋田県秋田市雄和椿川字奥椿岱193‐2,,,fssupport@gl.aiu.ac.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2083226001/nx1_rq0014990567/?fr=cp_s00700&list_disp_no=320&leadtc=n_ichiran_cst_n1_ttl
株式会社ライブロード,,,不明,大阪市淀川区西中島4-12-5 ライブロードビル ★2014年より自社ビルで仕事をしています。綺麗なオフィスです★,06-6195-2660,,saiyou@bby.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2205973001/nx1_rq0015404043/?fr=cp_s00700&list_disp_no=492&leadtc=n_ichiran_cst_n3_ttl
株式会社 ファミリー,,,北海道,■本社／北海道札幌市北区北9条西3丁目19-1 ■支部16拠点／東京エリア、北海道エリア、静岡エリア、富山エリア、石川エリア,011-708-1188（10：00～19：00受付）,,awatanabe@clubfamily.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2328889004/nx1_rq0015035051/?fr=cp_s00700&list_disp_no=216&leadtc=n_ichiran_cst_n3_ttl
株式会社受験ドクター,,,東京都,【本社】〒151-0053 東京都渋谷区代々木1-55-4 山門ビル3F ■代々木校■自由ヶ丘校■吉祥寺校■横浜校■東京校■成城学園校■たまプラーザ校■白金高輪校■目黒校■南浦和校,03-5304-8761,,saiyou@jukendoctor.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2566932003/nx2_rq0015300666/?leadtc=ngen_tab-top_info
株式会社 コマーム,,,埼玉県,埼玉県川口市栄町1-4-16,048-256-1666,,recruit@comaam.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2705544001/nx1_rq0015594136/?fr=cp_s00700&list_disp_no=1152&leadtc=n_ichiran_cst_n2_ttl
株式会社アイベック,,,東京都,東京都文京区本郷1-33-6 ヘミニスIIビル6F,03-5842-6202,,keiri@ibecjapan.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2798650001/nx1_rq0015283944/?fr=cp_s00700&list_disp_no=1211&leadtc=n_ichiran_cst_n2_ttl
有限会社佐々木進学教室,,,愛媛県,本部：今治中央教室（今治市常盤町5-8-35） ほか：常盤教室(今治市常盤町6-7-5)、今治西教室(今治市阿方甲553-7)、今治南教室(今治市上徳乙218-5)、日高教室(今治市小泉4-6-12),0898-33-0325,,sasakijm@sand.ocn.ne.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3297946001/nx1_rq0015578599/?fr=cp_s00700&list_disp_no=170&leadtc=n_ichiran_cst_n4_ttl
株式会社Five Boxes,,,岐阜県,本部事務局/可児市今渡408-2 クレスト今渡3F ■河合塾マナビス（高校生向けの映像授業）/可児校・関校・多治見校,0574-42-8112,,kanribu.fiveboxes@gmail.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3318763001/nx1_rq0015574484/?fr=cp_s00700&list_disp_no=501&leadtc=n_ichiran_cst_n3_ttl
株式会社 Smile＆Smile,,,不明,四日市市鵜の森1-7-8マルトクビル2F(本校) ●桑名校●富田校●阿倉川校●内部校●大山田校●富洲原校●富洲原校（高校部）●伊坂台校●菰野校●JR富田校,059-336-5956 ※営業時間/平日15:00～21:00まで【定休日】土日祝,,qqvc5xk9k@lime.ocn.ne.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3354066001/nx1_rq0015030256/?fr=cp_s00700&list_disp_no=461&leadtc=n_ichiran_cst_n2_ttl
株式会社ケイ・エム・ジーコーポレーション,,,不明,◎本社／京都市中京区衣棚通御池上る下妙覚寺町195 KMGビル3F・4F ◎教室／京都・滋賀・奈良エリアに47教室展開中（2017年5月現在）※今後も新教室開校予定です。,075-222-0111,,hirono@kmg-corp.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3422400001/nx1_rq0015082804/?fr=cp_s00700&list_disp_no=231&leadtc=n_ichiran_cst_n4_ttl
MY English School（マイ英語スクール）有限会社,,,山形県,【本社】山形県東根市中央2-11-1 【拠点】東根校、山形校、北山形校、酒田校、天童校、新庄校、川西山下駅前校（2015年4月開設）,0237-43-6944,,hori@myeigo.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3468849001/nx1_rq0015011450/?fr=cp_s00700&list_disp_no=559&leadtc=n_ichiran_cst_n2_ttl
公益財団法人ブルボン吉田記念財団,,,新潟県,新潟県柏崎市諏訪町10-17,0257-21-9223,,jinji-saiyou-12@bourbon.co.jp,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3570999001/nx1_rq0015307344/?fr=cp_s00700&list_disp_no=426&leadtc=n_ichiran_cst_n1_ttl
山手日本語学校/学校法人愛光学園,,,埼玉県,川越校,03-5436-9693,,recruit@yamate-gakuin.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3698758001/nx1_rq0015574341/?fr=cp_s00700&list_disp_no=492&leadtc=n_ichiran_cst_n3_ttl
株式会社KATEKYO 長野,,,長野県,【県内17校】長野本部・長野駅東口・篠ノ井駅前・須坂駅前・中野駅前・屋代駅前・上田駅前・小諸駅前・佐久岩村田駅前・松本駅前・塩尻駅前・穂高粕矢町・上諏訪駅前・茅野駅前・駒ケ根駅前・伊那北駅前・飯田駅前,026-223-5050,,kg009@katekyog7.com,専門サービス,教育・保育・インストラクター・通訳・翻訳・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3712329001/nx1_rq0015156682/?fr=cp_s00700&list_disp_no=420&leadtc=n_ichiran_cst_n2_ttl
損害保険ジャパン日本興亜株式会社,,,東京都,■本社／東京都新宿区西新宿1-26-1 ■国内拠点／営業部・支店(128ヶ所)、営業課・支社・営業所(568ヶ所)、保険金サービス拠点(297ヶ所) ■海外拠点／32ヶ国・地域、228都市,,,sjnk-saiyo@s-hr.jp,専門職,金融系専門職・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0218744026/nx2_rq0016192804/?leadtc=ngen_tab-top_info
三鷹産業株式会社,,,不明,●大阪本社：大阪市北区天神橋1-19-6 ミタカビル ●京都支店：京都市下京区室町通四条西入月鉾町63 第3蘆原共栄ビル6Ｆ ●神戸支店：神戸市中央区八幡通4-2-9 フラワーロードビル4F,06-6358-0112,,recruit@mitaka.gr.jp,専門職,金融系専門職・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0281517001/nx1_rq0015324984/?fr=cp_s00700&list_disp_no=972&leadtc=n_ichiran_cst_n3_ttl
株式会社クラウドファンディング,,,東京都,東京都渋谷区恵比寿1-8-5 東洋ビル7F,03-6427-8208,,ito@jitsugen.co.jp,専門職,金融系専門職・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi3492117001/nx1_rq0015699866/?fr=cp_s00700&list_disp_no=3125&leadtc=n_ichiran_cst_n1_ttl
社会福祉法人恩賜財団 済生会兵庫県病院,,,兵庫県,,078-987-2222（代表）,,siota@saiseikai.info,企画・事務・マーケティング・管理,経営企画・事業統括・新規事業開発・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0556548094/nx1_rq0015037364/?fr=cp_s00700&list_disp_no=710&leadtc=n_ichiran_cst_n1_ttl
有限会社オルフェ,,,東京都,東京都中央区勝どき2-18-1 レイメイスカイレジテル202,03-6204-940010001800,,narita@orpheegroup.com,企画・事務・マーケティング・管理,経営企画・事業統括・新規事業開発・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi2250970001/nx1_rq0015233982/?fr=cp_s00700&list_disp_no=1754&leadtc=n_ichiran_cst_n3_ttl
共立管財株式会社,,,神奈川県,〒231-0002 神奈川県横浜市中区海岸通3丁目9番地 横浜郵船ビル2階,045-212-6600,,takahara@kyoritsu-kanzai.co.jp,施設・設備管理・技能工・運輸・物流,警備・清掃・設備管理関連・その他・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0054222004/nx1_rq0015117121/?fr=cp_s00700&list_disp_no=2262&leadtc=n_ichiran_cst_n2_ttl
綜合警備保障株式会社,,,東京都,東京都港区元赤坂1-6-6,0120-034-3149001800,,saiyo-tsunen@alsok.co.jp,施設・設備管理・技能工・運輸・物流,警備・清掃・設備管理関連・その他・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0106472001/nx1_rq0015716833/?fr=cp_s00700&list_disp_no=325&leadtc=n_ichiran_cst_n3_ttl
会社説明会を開催中！ぜひご参加ください。,,,東京都,【本社】東京都中央区勝どき三丁目13-1【各事業所】日本橋・霞ヶ関・六本木・新宿・千葉・横浜他,,,mitsui-fc@r-agent.com,施設・設備管理・技能工・運輸・物流,警備・清掃・設備管理関連・その他・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0119282001/nx2_rq0010387742/?leadtc=ngen_tab-top_info
株式会社 パルコスペースシステムズ,,,東京都,（本社）東京都渋谷区 （事業所）札幌、仙台、宇都宮、松本、池袋、調布、吉祥寺、ひばりが丘、津田沼、浦和、新所沢、静岡、名古屋、広島、福岡、熊本 （他）大阪、京都,0120-117-865,,jinji@parco-space.co.jp,施設・設備管理・技能工・運輸・物流,警備・清掃・設備管理関連・その他・転職,リクナビNEXT,https://next.rikunabi.com/company/cmi0173616019/nx1_rq0015258554/?fr=cp_s00700&list_disp_no=659&leadtc=n_ichiran_cst_n3_ttl
